0	4.9
0.005	4.89928
0.01	4.89711
0.015	4.8935
0.02	4.88845
0.025	4.88196
0.03	4.87404
0.035	4.86471
0.04	4.85396
0.045	4.84181
0.05	4.82827
0.055	4.81335
0.06	4.79707
0.065	4.77944
0.07	4.76048
0.075	4.7402
0.08	4.71862
0.085	4.69577
0.09	4.67165
0.095	4.6463
0.1	4.61973
0.105	4.59196
0.11	4.56302
0.115	4.53293
0.12	4.50171
0.125	4.46939
0.13	4.43599
0.135	4.40154
0.14	4.36606
0.145	4.32957
0.15	4.29211
0.155	4.25368
0.16	4.21433
0.165	4.17408
0.17	4.13294
0.175	4.09095
0.18	4.04813
0.185	4.0045
0.19	3.96008
0.195	3.91491
0.2	3.86901
0.205	3.82239
0.21	3.77508
0.215	3.72711
0.22	3.67849
0.225	3.62925
0.23	3.5794
0.235	3.52897
0.24	3.47798
0.245	3.42645
0.25	3.3744
0.255	3.32184
0.26	3.26879
0.265	3.21528
0.27	3.16132
0.275	3.10692
0.28	3.0521
0.285	2.99688
0.29	2.94127
0.295	2.88529
0.3	2.82895
0.305	2.77227
0.31	2.71526
0.315	2.65792
0.32	2.60029
0.325	2.54236
0.33	2.48415
0.335	2.42567
0.34	2.36693
0.345	2.30794
0.35	2.24871
0.355	2.18926
0.36	2.12958
0.365	2.0697
0.37	2.00962
0.375	1.94935
0.38	1.88889
0.385	1.82826
0.39	1.76746
0.395	1.70651
0.4	1.6454
0.405	1.58414
0.41	1.52275
0.415	1.46123
0.42	1.39959
0.425	1.33782
0.43	1.27595
0.435	1.21397
0.44	1.15189
0.445	1.08972
0.45	1.02746
0.455	0.965122
0.46	0.902705
0.465	0.840218
0.47	0.777664
0.475	0.71505
0.48	0.652381
0.485	0.589662
0.49	0.526898
0.495	0.464094
0.5	0.401254
0.505	0.338384
0.51	0.275489
0.515	0.212573
0.52	0.14964
0.525	0.0866969
0.53	0.0237469
0.535	-0.0392048
0.54	-0.102154
0.545	-0.165095
0.55	-0.228023
0.555	-0.290935
0.56	-0.353825
0.565	-0.416688
0.57	-0.479519
0.575	-0.542314
0.58	-0.605067
0.585	-0.667775
0.59	-0.730431
0.595	-0.79303
0.6	-0.855568
0.605	-0.918039
0.61	-0.980438
0.615	-1.04276
0.62	-1.105
0.625	-1.16715
0.63	-1.2292
0.635	-1.29115
0.64	-1.353
0.645	-1.41474
0.65	-1.47635
0.655	-1.53784
