,1,2,3,4,5,6,7,8
0,2500.0,88.80097729,58.674991399999996,75.73593111,147.47596869999998,0.001968296722,0.8566948338,
1,5000.0,76.53700305,70.93896674,72.42435831,147.4759698,0.001864699131,0.8744170176999999,
2,7500.0,73.96666481,73.50930512,72.18933078,147.4759699,0.002143547955,0.9978000019,
3,10000.0,66.07224115,81.40372901,72.02876141,147.47597019999998,0.002417322713,1.205509481,
4,12500.0,66.66082,80.81514897,72.08825134,147.475969,0.002293564776,1.144543624,
5,15000.0,83.25532449,64.22064537,71.99946469,147.4759699,0.001996201662,1.017456995,
6,17500.0,87.43176583,60.04420465,72.29425879,147.47597050000002,0.0020894054709999998,1.302167145,
7,20000.0,75.45786063,72.01810799,72.38489732,147.4759686,0.002083054203,0.9188047804999999,
8,22500.0,79.49697709,67.97899238,72.45293287,147.47596950000002,0.00222867707,1.4995405019999999,
9,25000.0,78.5654814,68.91048834,71.96695712,147.47596969999998,0.002141986849,1.205098886,
10,27500.0,79.25451374,68.22145444,72.13151369,147.47596819999998,0.002393136188,1.341833421,
11,30000.0,85.98192446,61.49404413,72.02232573,147.4759686,0.002429340982,1.461328661,
12,32500.0,75.43577275,72.04019558,72.00587091,147.4759683,0.002407510834,1.180779544,
13,35000.0,75.83638966,71.63957769,71.91697952,147.4759674,0.002489951928,1.267319745,
14,37500.0,64.54213988,82.93382851,72.34478329,147.4759684,0.00229970294,1.098401228,
15,40000.0,64.63306748,82.84289912,71.88891424,147.4759666,0.0020575114369999997,0.9101441119,
16,42500.0,65.48029220000001,81.99567568,72.35010215,147.4759679,0.002115322786,0.82429739,
17,45000.0,66.06009478,81.41587439,72.20708822,147.47596919999998,0.002413933058,1.187179334,
18,47499.99999,63.13506459,84.34090387,71.91232979,147.4759685,0.002240936005,1.233881988,
19,49999.99999,76.87334698,70.60262032,71.93947189,147.4759673,0.0023880136129999997,1.436411027,
20,52499.99999,75.4376805,72.03828688,72.02949527,147.4759674,0.002622493862,1.430137201,
21,54999.99999,79.81325775,67.66270995,71.91663215,147.47596769999998,0.002230292392,1.3656202919999998,
22,57499.99999,74.28321294,73.19275468,72.11224817,147.4759676,0.002612884488,1.485584812,
23,59999.99999,72.12023516,75.3557309,72.13215815,147.4759661,0.002239969352,1.040283065,
24,62499.99999,71.26785495,76.2081133,71.71230654,147.47596819999998,0.002286112436,1.137630612,
25,64999.99999,53.77696071,93.69900626,71.97396392,147.475967,0.002244474327,1.413919748,
26,67499.99999,67.76167837,79.71428901,72.00531123,147.4759674,0.002359313309,1.0506123490000001,
27,69999.99999,76.69779442,70.77817276,72.14521723,147.47596719999999,0.0026634808649999998,1.980015132,
28,72499.99999,73.01849706,74.45746977,71.53866171,147.4759668,0.002284135494,1.045217331,
29,74999.99999,78.77640720000001,68.69955870000001,72.18118921,147.4759659,0.0023122840549999997,1.223785453,
30,77500.0,84.29456651,63.18140092,71.86762058,147.4759674,0.002564384591,1.302086811,
31,80000.0,75.97372291,71.50224389,71.80402851,147.4759668,0.002818808849,1.128326884,
32,82500.0,74.74234200000001,72.73362541,72.25983187,147.4759674,0.002614732171,1.6124120819999999,
33,85000.0,74.93408491,72.54188195,72.01622568,147.4759669,0.0025530553270000002,1.1420446370000001,
34,87500.00001,87.98206485,59.49390169,71.83159057,147.4759665,0.002635013494,1.816214455,
35,90000.00001,78.95189379,68.52407212,71.77250443,147.4759659,0.002363222811,1.058193495,
36,92500.00001,72.62982968,74.84613591,71.48317347,147.4759656,0.002537224554,1.501499366,
37,95000.00001,78.29616746,69.17979718,71.99029399999999,147.4759646,0.002603808536,1.4960211509999999,
38,97500.00001,85.53588718,61.9400782,71.96429733,147.4759654,0.0027557171240000003,1.5853916030000001,
39,100000.0,60.36162466,87.11434007,71.93571641,147.4759647,0.0026536473849999996,1.291709808,
40,102500.0,69.12905959999999,78.34690728,71.85683354,147.4759669,0.002356682545,1.561282534,
