,1,2
0,0,0.777132299
1,1,0.3657784669
2,2,0.2680796581
3,3,0.4687565593
4,4,3.9679457719999998
5,5,7.185746772000001
6,6,2.468592569
7,7,0.5479266312
8,8,0.45439491600000004
9,9,3.298115699
10,10,2.228801668
11,11,1.443093671
12,12,1.598090847
13,13,1.151820418
14,14,0.6215163649000001
15,15,1.705572563
16,16,0.09555147225999999
17,17,0.2400135557
18,18,0.3070228114
19,19,3.820149032
20,20,1.083647386
21,21,0.7061983099
22,22,1.0342430740000002
23,23,0.8862459304000001
24,24,0.2269379209
25,25,0.1306449773
26,26,0.2621266232
27,27,0.1661511783
28,28,0.42690685380000004
29,29,0.6652360927000001
30,30,1.312679737
31,31,0.21914616850000002
32,32,0.13135472410000001
33,33,0.508408154
34,34,0.636796675
35,35,0.1911424344
36,36,0.014169061969999999
37,37,0.453802825
38,38,1.245868403
39,39,0.1518783683
40,40,2.45920506
41,41,0.2774360918
42,42,0.8121638024
43,43,0.15668527
44,44,0.4411339032
45,45,0.41815710590000005
46,46,2.453663734
47,47,2.299522175
48,48,3.864414094
49,49,5.700951034
50,50,1.034557443
51,51,0.3201306377
52,52,0.4148793135
53,53,0.4300128677
54,54,1.1094053990000001
55,55,1.1202381240000001
56,56,1.527360083
57,57,0.6928665787999999
58,58,1.5417491069999998
59,59,1.058110418
60,60,0.3747065257
61,61,0.557707606
62,62,3.280892568
63,63,90.06786537
64,64,1.224849734
65,65,0.2488661945
66,66,0.9304726997
67,67,0.33198752719999997
68,68,0.3382644822
69,69,0.24162994079999997
70,70,0.40514048950000003
71,71,0.1894982177
72,72,0.1807880594
73,73,0.8958289537
74,74,0.6793460128000001
75,75,0.9821559023
76,76,0.6686557679
77,77,1.8723396319999999
78,78,0.6983568182
79,79,0.7334257825
80,80,0.20115764579999998
81,81,2.022835111
82,82,0.354347595
83,83,1.084904588
84,84,1.694452309
85,85,0.7576205534
86,86,0.286674042
87,87,1.469124993
88,88,2.5622245980000002
89,89,0.7822737654
90,90,0.7083461073999999
91,91,0.14007535029999998
92,92,0.9933340772
93,93,0.2757370513
94,94,0.7574796691
95,95,1.2550428759999999
96,96,0.8504876386
97,97,0.20051193620000002
98,98,0.43363409399999997
99,99,0.03852267605
100,100,0.1187705181
101,101,0.2604251242
102,102,0.3253009153
103,103,0.7111390170999999
104,104,2.503656892
105,105,0.055177095999999995
106,106,0.27924753329999996
107,107,1.270553181
108,108,0.49249564479999997
109,109,0.22908229800000002
110,110,0.18597430399999998
111,111,0.9189544725
112,112,2.184517632
113,113,0.27228994559999997
114,114,0.2591189351
115,115,0.5252133177
116,116,0.48995895659999994
117,117,0.9222084159
118,118,0.09524493143
119,119,0.8520896675
120,120,0.9145868849
121,121,0.18471224190000002
122,122,0.4290541468
123,123,0.29852196059999997
124,124,0.618868717
125,125,1.08203976
126,126,2.7957928610000002
127,127,3.060420873
128,128,1.9439622319999998
129,129,0.9057160987
130,130,0.1874201291
131,131,1.048702466
132,132,3.950830771
133,133,1.085090347
134,134,0.3460540502
135,135,0.8347544051000001
136,136,0.3241693326
137,137,1.075155992
138,138,0.5030089559
139,139,1.2156803170000001
140,140,2.036698756
141,141,0.8681724469
142,142,0.3907123091
143,143,0.39313446539999997
144,144,3.301715316
145,145,1.235999747
146,146,2.748112545
147,147,0.46237433899999997
148,148,0.03757881915
149,149,0.1856835905
150,150,0.5733476006
151,151,1.6000500990000002
152,152,0.4676327388
153,153,0.4133926425
154,154,0.2020454763
155,155,0.9423182918
156,156,1.4886526780000002
157,157,0.637964815
158,158,2.099481372
159,159,0.8943483332
160,160,0.6144409093
161,161,0.2261071432
162,162,5.621081169
163,163,99.84482918
164,164,7.106433482999999
165,165,0.9800952329000001
166,166,0.4212997243
167,167,0.9883559226
168,168,1.19652739
169,169,1.10980159
170,170,0.20740420710000002
171,171,0.5384671834
172,172,0.5859563886
173,173,0.09263851659
174,174,0.031120173060000002
175,175,0.09371393411000001
176,176,1.83921495
177,177,0.527472945
178,178,0.15340860679999999
179,179,0.370640652
180,180,1.1385832809999998
181,181,0.5304087721999999
182,182,0.1779767474
183,183,0.6303646831
184,184,0.46221551060000005
185,185,0.5468758636
186,186,0.7931661981
187,187,0.7900577686
188,188,1.376699341
189,189,1.818200476
190,190,0.2013425519
191,191,0.1525984293
192,192,1.241667938
193,193,0.21886666489999998
194,194,0.1573218895
195,195,0.1826330547
196,196,0.3888183985
197,197,0.3825185963
198,198,2.7981400639999996
199,199,1.481462684
200,200,1.054582477
201,201,0.04197795221
202,202,0.07672298342999999
203,203,0.1830712313
204,204,0.21144339969999998
205,205,0.07957682606000001
206,206,0.42119123140000003
207,207,0.8329855679000001
208,208,2.845069192
209,209,0.7767443748999999
210,210,0.6237867152000001
211,211,0.8237880456000001
212,212,0.8461790523
213,213,1.9770703680000001
214,214,2.28717884
215,215,0.3856513048
216,216,0.8218507690000001
217,217,0.9229283748999999
218,218,0.3249688159
219,219,0.9455793209000001
220,220,0.7789399081999999
221,221,1.8030254719999999
222,222,0.1653239498
223,223,1.759267589
224,224,0.2374385857
225,225,0.24269469649999997
226,226,2.537077865
227,227,0.1575191775
228,228,0.2465114046
229,229,1.670301965
230,230,0.4060338208
231,231,0.4915196774
232,232,1.40661932
233,233,0.6446003054
234,234,0.3617772158
235,235,0.9777671923000001
236,236,0.2124382282
237,237,0.07187051442
238,238,0.6814574556
239,239,0.8007799259999999
240,240,1.0618099429999999
241,241,2.4730552059999997
242,242,1.016827344
243,243,1.679155484
244,244,0.8587601243999999
245,245,0.5858147927
246,246,0.09742121875
