,1,2,3,4,5,6,7,8
0,2500.0,15.15001705,29.51358776,22.00645003,44.66360482,0.001,6.705167129999999e-09,
1,5000.0,4.602830642,40.06077187,22.13082916,44.66360251,0.001001395001,0.006282335882,
2,7500.0,30.03034685,14.63325684,22.70005038,44.66360369,0.002571188027,0.3564718824,
3,10000.0,25.0379536,19.62564978,22.71191021,44.66360338,0.002291440583,0.24068151210000002,
4,12500.0,24.545114399999996,20.11848917,22.34710593,44.66360358,0.0018906061610000002,0.24225189309999998,
5,15000.0,26.03405083,18.629552399999998,22.27054221,44.66360323,0.002246255629,0.3743995279,
6,17500.0,24.02902823,20.63457517,22.22911185,44.6636034,0.002115548633,0.24123963690000003,
7,20000.0,20.33738403,24.326219299999998,21.79551956,44.66360334,0.00245243417,0.2303898737,
8,22500.0,21.5221171,23.14148596,22.29915209,44.66360306,0.0023274483110000002,0.3863949354,
9,25000.0,21.66057287,23.00303061,22.17880372,44.66360348,0.0023750580790000003,0.40030453509999997,
10,27500.0,23.538323499999997,21.12527944,22.31807734,44.66360293,0.00198100419,0.24027778600000002,
11,30000.0,23.05205704,21.61154601,22.22085565,44.66360305,0.001737388788,0.313332706,
12,32500.0,21.6425554,23.02104778,22.21732467,44.66360318,0.0020735822600000003,0.4147839129,
13,35000.0,24.09136285,20.57224048,22.29411356,44.66360334,0.0019408727919999998,0.2421592317,
14,37500.0,23.82250445,20.84109873,22.18946704,44.66360318,0.00246213788,0.3129299657,
15,40000.0,21.56966626,23.09393642,22.18683361,44.66360269,0.0018888901629999998,0.3211247533,
16,42500.0,20.2601129,24.40348979,22.41633536,44.66360269,0.0018779487239999999,0.2021423556,
17,45000.0,23.13764509,21.52595806,22.05480274,44.66360314,0.002005678485,0.262075236,
18,47499.99999,19.66990643,24.99369616,22.15915193,44.66360258,0.0021818487340000002,0.25134250760000004,
19,49999.99999,28.66015552,16.00344753,22.22691667,44.66360305,0.002089949099,0.3135500766,
20,52499.99999,22.51672048,22.14688214,22.16501533,44.66360262,0.001970692228,0.2389273291,
21,54999.99999,26.05420454,18.60939826,22.15016709,44.66360279,0.002195397286,0.29789559050000003,
22,57499.99999,26.43652347,18.22707963,22.20678654,44.66360309,0.002086858032,0.227074637,
23,59999.99999,21.74524529,22.91835722,22.32324495,44.66360251,0.002460380626,0.34281914090000004,
24,62499.99999,18.40129033,26.26231293,22.16033879,44.66360326,0.002045786001,0.2360793489,
25,64999.99999,19.85788727,24.80571565,22.23945333,44.66360291,0.002235767969,0.2582106314,
26,67499.99999,20.52762987,24.13597237,22.28124312,44.66360224,0.002031038722,0.291575313,
27,69999.99999,23.44155745,21.22204528,22.35368657,44.66360273,0.002353992042,0.3244201636,
28,72499.99999,22.14239296,22.52120971,22.07988585,44.66360267,0.0019353431580000002,0.2413298143,
29,74999.99999,20.03811455,24.62548806,22.21118598,44.66360261,0.001999486886,0.34908387869999996,
30,77500.0,26.50481607,18.15878631,22.19762745,44.66360238,0.002431125277,0.3595006664,
31,80000.0,28.26214433,16.40145819,22.19490433,44.66360252,0.002167049207,0.2714293289,
32,82500.0,27.34873244,17.31487024,22.19854045,44.66360268,0.002076325249,0.235812548,
33,85000.0,17.24253959,27.42106313,22.16347472,44.66360272,0.0020577706219999997,0.24641941539999998,
34,87500.00001,23.18730441,21.47629787,22.28146553,44.66360228,0.002467378561,0.4342636886,
35,90000.00001,18.16934652,26.49425576,22.239922600000003,44.66360228,0.002269687248,0.2777066862,
36,92500.00001,26.98181279,17.68178963,22.27050269,44.66360242,0.002166418047,0.2739122003,
37,95000.00001,29.89327791,14.77032465,22.16516916,44.66360256,0.001686217733,0.17974814149999999,
38,97500.00001,18.25979264,26.4038092,22.16832027,44.66360184,0.001828407408,0.2314655856,
39,100000.0,20.37489328,24.28870929,22.38198155,44.66360257,0.002206267642,0.3114718453,
40,102500.0,27.74547096,16.91813086,22.12758131,44.66360183,0.0021386593399999997,0.3039286168,
41,105000.0,22.19619897,22.46740304,21.94187433,44.66360201,0.002201216825,0.26540454399999996,
42,107500.0,19.93859886,24.72500382,22.23240094,44.66360268,0.002105942067,0.3852419539,
43,110000.0,22.59228088,22.071321100000002,22.1998473,44.66360197,0.001811187891,0.189931016,
44,112500.0,26.37469661,18.28890576,22.0284733,44.66360236,0.001987763377,0.3124434696,
45,115000.0,27.16146054,17.50214166,22.28531602,44.66360219,0.002213616362,0.2881563124,
46,117500.0,22.97093174,21.69267046,21.99188945,44.66360220000001,0.002081343722,0.3529404068,
47,120000.0,23.01942813,21.64417375,22.17325608,44.66360188,0.002287891583,0.2539279896,
48,122500.0,26.23641839,18.42718398,22.32636321,44.66360236,0.002312802344,0.2887622195,
49,125000.0,23.39120519,21.27239675,22.17806405,44.66360195,0.0021683596919999997,0.3044609587,
50,127500.0,22.59414028,22.06946141,22.22970525,44.66360169,0.002106632685,0.2389934028,
51,130000.0,25.33904332,19.32455867,22.19485458,44.66360199,0.0020879291630000003,0.22701431379999998,
52,132500.0,22.20510232,22.45849987,22.1436713,44.66360219,0.002390288043,0.28959952710000003,
53,135000.0,18.90417907,25.7594224,22.26009664,44.66360148,0.001975713549,0.3123307254,
