,1,2
0,0,0.003419717123
1,1,0.0072273283219999995
2,2,0.006450651825
3,3,0.013515969440000001
4,4,0.02071406784
5,5,0.02022691084
6,6,0.03351362756
7,7,0.04115430568
8,8,0.04152984693
9,9,0.03709906757
10,10,0.035840251239999996
11,11,0.031021435660000003
12,12,0.03646610932
13,13,0.02917900784
14,14,0.03173460948
15,15,0.020748199709999998
16,16,0.013570087619999999
17,17,0.007524963735
18,18,0.005011575137
19,19,0.002187646121
20,20,0.001214341938
21,21,0.004017851318
22,22,0.00444718035
23,23,0.006323827443
24,24,0.007543457748
25,25,0.008629683201
26,26,0.013941938830000002
27,27,0.01804770386
28,28,0.02374757418
29,29,0.02486633208
30,30,0.029153970289999998
31,31,0.03616553098
32,32,0.032025133250000004
33,33,0.03731254063
34,34,0.03793824378
35,35,0.03944301678999999
36,36,0.03090633297
37,37,0.05879197196
38,38,0.04677286563
39,39,0.045019049000000005
40,40,0.05028654323
41,41,0.03946043593
42,42,0.04247113989
43,43,0.037730051460000004
44,44,0.03603906882
45,45,0.02436980088
46,46,0.02302474886
47,47,0.02032627164
48,48,0.02814232227
49,49,0.036892197769999996
50,50,0.02766668215
51,51,0.02097165918
52,52,0.017293217130000003
53,53,0.007999125324
54,54,0.007393619105999999
55,55,0.009668481513
56,56,0.01688452198
57,57,0.02573698497
58,58,0.04388876205
59,59,0.05080359867
60,60,0.04790349681
61,61,0.05102650689
62,62,0.04446278608
63,63,0.03293131923
64,64,0.0268562059
65,65,0.026747325719999996
66,66,0.01979089493
67,67,0.01113544185
68,68,0.015532876440000001
69,69,0.013623734919999998
70,70,0.015488601769999999
71,71,0.02111337172
72,72,0.04223180813
73,73,0.05484683522000001
74,74,0.08509476854
75,75,0.12138680210000001
76,76,0.1552956571
77,77,0.2033894726
78,78,0.24545938550000002
79,79,0.2431136531
80,80,0.2360060253
81,81,0.18345511670000003
82,82,0.1328680336
83,83,0.08573295616
84,84,0.07505908477
85,85,0.04918229013
86,86,0.03698275921
87,87,0.016401976409999998
88,88,0.01976166369
89,89,0.008834321852
90,90,0.005090441272
91,91,0.0008308299371
92,92,0.0017325645759999999
93,93,0.008896777517
94,94,0.013093136370000001
95,95,0.03253961494
96,96,0.04696453883999999
97,97,0.04042146462
98,98,0.05004813632
99,99,0.030461929889999996
100,100,0.034584908660000004
101,101,0.02406783729
102,102,0.03828975002
103,103,0.03558606044
104,104,0.03209035066
105,105,0.04670468033
106,106,0.0468697579
107,107,0.06576358596
108,108,0.05123448101
109,109,0.057718428550000006
110,110,0.030430589049999998
111,111,0.013529377219999998
112,112,0.0060344550430000005
113,113,0.002275200743
114,114,0.004699820841
115,115,0.008018555293000001
116,116,0.014016810630000001
117,117,0.01287993101
118,118,0.01905269583
119,119,0.01943411672
120,120,0.01314901121
121,121,0.012042437009999999
122,122,0.01752346717
123,123,0.01014720689
124,124,0.01326949473
125,125,0.013572601430000001
126,126,0.017616193500000002
127,127,0.01954376039
128,128,0.021202379139999998
129,129,0.0109151627
130,130,0.007087111613000001
131,131,0.010066385550000001
132,132,0.01047416416
133,133,0.012602551049999999
134,134,0.015058073080000001
135,135,0.01580479355
136,136,0.024139192819999995
137,137,0.029838757900000002
138,138,0.034651798260000005
139,139,0.037282235739999996
140,140,0.03577759599
141,141,0.022660191380000003
142,142,0.01575377682
143,143,0.0104525174
144,144,0.005757813014
145,145,0.008822030777
146,146,0.01133747949
147,147,0.01077537501
148,148,0.02960515813
149,149,0.021804252709999996
150,150,0.02818951348
151,151,0.04136602429
152,152,0.03995555645
153,153,0.03608408889
154,154,0.04139712097
155,155,0.031753410860000005
156,156,0.036678368419999996
157,157,0.04033886619
158,158,0.0662246597
159,159,0.06482016078
160,160,0.08551721274
161,161,0.08026783069
162,162,0.058865252929999994
163,163,0.03160333997
164,164,0.02408973422
165,165,0.01383301574
166,166,0.003754740482
167,167,0.002995664533
168,168,0.005524817015
169,169,0.007004958443
170,170,0.004520766267
171,171,0.01021981542
172,172,0.0065307605559999996
173,173,0.009015726738
174,174,0.0060797344880000005
175,175,0.007354107106
176,176,0.01781031051
177,177,0.02317188242
178,178,0.02555412727
179,179,0.01647436032
180,180,0.011957669609999999
181,181,0.009634690149
182,182,0.005533651111
183,183,0.01030596908
184,184,0.007977349274
185,185,0.01684664211
186,186,0.02031269621
187,187,0.0267313929
188,188,0.031039806099999998
189,189,0.033284920919999995
190,190,0.05117679026000001
191,191,0.04243424478
192,192,0.043939812429999996
193,193,0.03795183587
194,194,0.04154888189
195,195,0.0407749876
196,196,0.04368147545
197,197,0.04451085241
198,198,0.02531011622
199,199,0.015598241990000001
200,200,0.009707087407
201,201,0.009497060446
202,202,0.0105154547
203,203,0.01504298743
204,204,0.02208506858
205,205,0.03316636766
206,206,0.03771451582
207,207,0.04649690599
208,208,0.07075515791
209,209,0.07397289427
210,210,0.09665014727
211,211,0.1231611038
212,212,0.148857385
213,213,0.19708475039999998
214,214,0.2013105679
215,215,0.21893129390000002
216,216,0.26816082329999996
217,217,0.2447109649
218,218,0.24978648050000002
219,219,0.2407020353
220,220,0.2218561502
221,221,0.2108555121
222,222,0.19966846230000002
223,223,0.1715123925
224,224,0.159712825
225,225,0.1558487302
226,226,0.1656900589
227,227,0.17952131440000002
228,228,0.20180487989999998
229,229,0.17307964879999999
230,230,0.14973287400000002
231,231,0.12033344480000001
232,232,0.06436299461
233,233,0.02610759796
234,234,0.010188646070000001
235,235,0.002472526534
236,236,0.0009935801905
237,237,0.0007240871996
238,238,0.002687619425
239,239,0.008346856545
240,240,0.01133043582
241,241,0.0154915073
242,242,0.0221697482
243,243,0.03408927893
244,244,0.03350959742
245,245,0.047535851389999995
246,246,0.0363016168
247,247,0.0341193051
248,248,0.028470845539999994
249,249,0.03414245725
250,250,0.03670735838
251,251,0.05846153539
252,252,0.08992711399
253,253,0.1517426372
254,254,0.1721233857
255,255,0.1622993984
256,256,0.2013991069
257,257,0.18986848280000002
258,258,0.1566257552
259,259,0.15098422539999998
260,260,0.10940536890000001
261,261,0.09095927119
262,262,0.04321294522
263,263,0.026121621600000002
264,264,0.008428248628999999
265,265,0.0022152216500000003
266,266,0.0036405428749999996
267,267,0.002285154356
268,268,0.0040034733429999995
269,269,0.009400531746
270,270,0.012069242279999998
271,271,0.01085988007
272,272,0.02025249393
273,273,0.021044359109999997
274,274,0.02659721022
275,275,0.03757164341
276,276,0.03881779692
277,277,0.037085659810000005
278,278,0.029782270019999998
279,279,0.02251211662
280,280,0.01582055705
281,281,0.01025556081
282,282,0.005729297756000001
283,283,0.002813548714
284,284,0.001549556521
285,285,0.0021821082469999998
286,286,0.0059378487379999996
287,287,0.00826283142
288,288,0.01309279018
289,289,0.014496850159999998
290,290,0.023043885389999998
291,291,0.01830130465
292,292,0.029200909310000002
293,293,0.02497654754
294,294,0.0124949176
295,295,0.003478063103
296,296,0.001038878689
297,297,0.0055999370589999995
298,298,0.004562250454
299,299,0.01090749683
300,300,0.01669190246
301,301,0.02334067317
302,302,0.022933570330000003
303,303,0.01397877051
304,304,0.011858274509999999
305,305,0.006098435257
306,306,0.01153566689
307,307,0.014483021850000001
308,308,0.02185983342
309,309,0.02463544373
310,310,0.02599219266
311,311,0.027927608219999997
312,312,0.027645033910000002
313,313,0.02676180086
314,314,0.02054812897
315,315,0.020747165930000002
316,316,0.01807411615
317,317,0.022567387740000003
318,318,0.009065080501
319,319,0.008870064343
320,320,0.002794272016
321,321,0.0009583593359
322,322,0.0006087069911
323,323,0.003021776278
324,324,0.005020593383
325,325,0.004460234218
326,326,0.0033334498070000003
327,327,0.004285917434
328,328,0.0030823970409999996
