,1,2
0,0,0.09800861643999999
1,1,0.1736467653
2,2,0.1565063943
3,3,0.1545525084
4,4,0.1473647561
5,5,0.1707453363
6,6,0.1303865988
7,7,0.1856549546
8,8,0.21108433210000002
9,9,0.22847412
10,10,0.1842179951
11,11,0.1400344305
12,12,0.1553199942
13,13,0.08637435064
14,14,0.1334980205
15,15,0.05282004614
16,16,0.1311758944
17,17,0.1292875778
18,18,0.08974450074
19,19,0.09721969452
20,20,0.14445665189999998
21,21,0.08309062201
22,22,0.03719555132
23,23,0.008330602236999999
24,24,0.009136397552
25,25,0.005799547658
26,26,0.003772850594
27,27,0.0029525529969999997
28,28,0.004784365903
29,29,0.004569380995
30,30,0.031442892880000003
31,31,0.021964816409999997
32,32,0.030490929419999997
33,33,0.006039821221
34,34,0.03015769992
35,35,0.0242050821
36,36,0.014872150259999998
37,37,0.012010105290000002
38,38,0.007730650508
39,39,0.001220611691
40,40,0.004208770187
41,41,0.005888864921
42,42,0.01842028284
43,43,0.02356996608
44,44,0.025360572140000003
45,45,0.033606608510000004
46,46,0.038778696099999996
47,47,0.03755971113
48,48,0.06182987012999999
49,49,0.04545179432
50,50,0.039468054360000004
51,51,0.013038200790000001
52,52,0.0058362883640000005
53,53,0.002433764094
54,54,0.001161061109
55,55,0.01290608648
56,56,0.04452688765
57,57,0.013865293490000001
58,58,0.011188464479999998
59,59,0.006469260083
60,60,0.003995590969
61,61,0.0002963253856
62,62,0.0008758178156000001
63,63,0.002510240304
64,64,0.0036691391999999997
65,65,0.0009339172362999999
66,66,0.001183337718
67,67,0.018942666740000003
68,68,0.013713014780000001
69,69,0.027078306110000002
70,70,0.02992178637
71,71,0.04463907092
72,72,0.0494484267
73,73,0.023447571919999997
74,74,0.01059842672
75,75,0.002328740997
76,76,0.002368196332
77,77,0.00733364707
78,78,0.002398219428
79,79,0.001284825081
80,80,0.007646183264
81,81,0.02627901799
82,82,0.034693013419999995
83,83,0.03934792536
84,84,0.02802725715
85,85,0.0225865924
86,86,0.030075689839999996
87,87,0.02358336705
88,88,0.022223602680000003
89,89,0.02847715597
90,90,0.030208311380000002
91,91,0.03657882755
92,92,0.0631077588
93,93,0.02532541116
94,94,0.02801115039
95,95,0.036673252510000004
96,96,0.004307151942
97,97,0.0039552730339999995
98,98,0.01862833668
99,99,0.010163761640000001
100,100,0.004860459071
101,101,0.0072015851930000005
102,102,0.005070720527
103,103,0.003212252023
104,104,0.001041716682
105,105,0.0007953103747000001
106,106,0.004558217434
107,107,0.006042758437
108,108,0.0424086103
109,109,0.020368628269999998
110,110,0.03787649939
111,111,0.02218345433
112,112,0.02000237391
113,113,0.02522898691
114,114,0.04207613736
115,115,0.019476263190000002
116,116,0.01143398796
117,117,0.014661201709999998
118,118,0.01149660481
119,119,0.031235461089999996
120,120,0.025744795499999997
121,121,0.03420156995
122,122,0.03383170485
123,123,0.03575984161
124,124,0.03768536131
125,125,0.025122466290000003
126,126,0.014755620419999999
127,127,0.01220301876
128,128,0.024973901439999998
129,129,0.02432540037
130,130,0.028555968039999994
131,131,0.0332505802
132,132,0.06400403151
133,133,0.06536272132
134,134,0.062244609629999996
135,135,0.09503340207999998
136,136,0.07282255346
137,137,0.13853281369999998
138,138,0.1046101062
139,139,0.12370670730000001
140,140,0.06636902110000001
141,141,0.020688220669999997
142,142,0.040686541150000005
143,143,0.008162443906
144,144,0.014462721940000001
145,145,0.006493618042
146,146,0.005923038493
147,147,0.006804771141
148,148,0.048237816680000004
149,149,0.07085867336
150,150,0.01916737502
151,151,0.050674610530000004
152,152,0.05511001745
153,153,0.020134652769999997
154,154,0.015493079040000001
155,155,0.03403148921
156,156,0.04063758795
157,157,0.06666900611
158,158,0.10380343210000001
159,159,0.1265779263
160,160,0.21294963739999997
161,161,0.18084943280000002
162,162,0.1136988085
163,163,0.08641440563
164,164,0.043580889410000004
165,165,0.0381746476
166,166,0.025504988870000002
167,167,0.010460330240000001
168,168,0.005086469181
169,169,0.01059969018
170,170,0.028303141230000002
171,171,0.07159321351
172,172,0.18790610230000002
173,173,0.37622384770000006
174,174,0.680044555
175,175,1.178936994
176,176,1.43949982
177,177,1.274104526
178,178,1.072691534
179,179,0.7490717453
180,180,0.3591854075
181,181,0.1467698663
182,182,0.06537086837999999
183,183,0.03154671131
184,184,0.014618220559999999
185,185,0.005847163477
186,186,0.03327032822
187,187,0.1234738065
188,188,0.08622023803
189,189,0.0758348433
190,190,0.06114547357999999
191,191,0.02294564178
192,192,0.004625263377
193,193,0.002208437316
194,194,0.005140283266
195,195,0.03313661422
196,196,0.004445199495
197,197,0.02906977724
198,198,0.014843859550000001
199,199,0.01896414271
200,200,0.02806487736
201,201,0.061315295410000005
202,202,0.049465092800000006
203,203,0.041684526939999994
204,204,0.026873551710000002
205,205,0.023105925930000003
206,206,0.04309646751
207,207,0.032217868219999994
208,208,0.03245335438
209,209,0.05047427828
210,210,0.1364478922
211,211,0.1123376508
212,212,0.1237660356
213,213,0.06327193502
214,214,0.06797675579
215,215,0.04565809562
216,216,0.05551192699
217,217,0.046887846430000005
218,218,0.06757002427
219,219,0.036947338430000004
220,220,0.01065344702
221,221,0.00739711071
222,222,0.003909884117
223,223,0.009036294874
224,224,0.0038137547700000003
225,225,0.00322503604
226,226,0.005148800351
227,227,0.0125911105
228,228,0.006766492333
229,229,0.009070437221
230,230,0.006799941059
231,231,0.022886499169999998
232,232,0.007217095008000001
233,233,0.004423012864
234,234,0.001077551482
235,235,0.01252995358
236,236,0.022982166119999998
237,237,0.009965706258000001
238,238,0.0035720876620000002
239,239,0.01748587353
240,240,0.02608398986
241,241,0.03081394625
242,242,0.04655704533
243,243,0.030920573860000005
244,244,0.019829447880000003
245,245,0.023834831180000002
246,246,0.06001410176
247,247,0.04262580124
248,248,0.021611823930000003
249,249,0.01542806256
250,250,0.017442164750000003
251,251,0.006599894948
252,252,0.02227512184
253,253,0.005124590194
254,254,0.02361441894
255,255,0.006622873013000001
256,256,0.0161840976
257,257,0.006139260257
258,258,0.01383332491
259,259,0.00534486991
260,260,0.012081037309999999
261,261,0.0174935946
262,262,0.01940677212
263,263,0.006268740533
264,264,0.01123270922
265,265,0.006886594473
266,266,0.006916693715
267,267,0.01598720793
268,268,0.04146825869
269,269,0.11040619460000001
270,270,0.1637260248
271,271,0.2302156511
272,272,0.2382087266
273,273,0.25963367870000004
274,274,0.3154793303
275,275,0.36805934630000003
276,276,0.2788332095
277,277,0.1831935764
278,278,0.09941747692
279,279,0.1021779676
280,280,0.05416323321
281,281,0.03684888317
282,282,0.029191296319999997
283,283,0.026572452290000003
284,284,0.03076553518
285,285,0.0244043906
286,286,0.035772389280000004
287,287,0.06344083265
288,288,0.03172819824
289,289,0.029751499730000002
290,290,0.047875324180000005
291,291,0.04239531819
292,292,0.04827606906
293,293,0.007172976739
294,294,0.005894239036
295,295,0.000992690806
296,296,0.001393007419
297,297,0.01055711925
298,298,0.01018866077
299,299,0.018019968799999998
300,300,0.010324815920000001
301,301,0.0154022669
302,302,0.031642741749999995
303,303,0.03268795368
304,304,0.029663682189999995
305,305,0.05711971802
306,306,0.03202595396
307,307,0.08812482187000001
308,308,0.04612443096
309,309,0.03758442113
310,310,0.023122714330000002
311,311,0.03557571958
312,312,0.033123414260000004
313,313,0.04278636323
314,314,0.08485160094000001
315,315,0.08288289977999999
316,316,0.08960358689999999
317,317,0.09152993493999999
318,318,0.1057840407
319,319,0.06451513943
320,320,0.017598494069999998
321,321,0.004571745198
322,322,0.002259074235
323,323,0.005473938323
324,324,0.001648813236
325,325,0.006932405129
326,326,0.011060996049999999
327,327,0.03855328414
328,328,0.05598644099
329,329,0.08022478824
330,330,0.054936820729999995
331,331,0.1089882484
332,332,0.055578876490000005
333,333,0.1012048662
334,334,0.03253199768
335,335,0.02059979657
336,336,0.01301116496
337,337,0.002219444709
338,338,0.009536406894
339,339,0.006087081026
340,340,0.028957123470000002
341,341,0.04263876029
342,342,0.051924004180000004
343,343,0.0831474722
344,344,0.1273755068
345,345,0.07354641815
346,346,0.06893672275
347,347,0.06741283903
348,348,0.05830202787
349,349,0.08842599685000001
350,350,0.1599747536
351,351,0.1869830511
352,352,0.28451072829999996
353,353,0.2338853773
354,354,0.314223485
355,355,0.4492653505
356,356,0.3762072023
357,357,0.36372502479999996
358,358,0.3130330255
359,359,0.1790264693
360,360,0.1123686025
361,361,0.1370899334
362,362,0.1222368942
363,363,0.04522255918
364,364,0.009932758157
365,365,0.01070279893
366,366,0.017303009709999997
367,367,0.01568524099
368,368,0.002688076748
369,369,0.01320065165
370,370,0.0159177368
371,371,0.003226417736
372,372,0.009059589487
373,373,0.026413181299999998
374,374,0.02509682099
375,375,0.05877401391
376,376,0.0545722903
377,377,0.07640188117999999
378,378,0.08519737478
379,379,0.04140277271
380,380,0.038963542180000005
381,381,0.046693386069999995
382,382,0.0281858635
383,383,0.02551270583
384,384,0.06920693896
385,385,0.08189513405
386,386,0.12850286660000002
387,387,0.1116363401
388,388,0.09682814906
389,389,0.0784869043
390,390,0.08508125717000001
391,391,0.04994949596
392,392,0.02542939881
393,393,0.017424078330000002
394,394,0.029549837250000002
395,395,0.056456211900000004
396,396,0.0527095541
397,397,0.08433701595000001
398,398,0.1599324567
399,399,0.2371147453
400,400,0.2077138111
401,401,0.2475468397
402,402,0.2774303828
403,403,0.2134270692
404,404,0.3465848378
405,405,0.2826840826
406,406,0.1739199433
407,407,0.1100834264
408,408,0.06916527831000001
409,409,0.04613592372999999
410,410,0.08078385734
411,411,0.1640712872
412,412,0.16154654970000001
413,413,0.2545547798
414,414,0.2525271843
415,415,0.2507077209
416,416,0.1456542049
417,417,0.08444396202
418,418,0.04196122966
419,419,0.03287056095
420,420,0.030425458739999998
421,421,0.01920212539
422,422,0.002535493444
423,423,0.005785704829
424,424,0.01049256416
425,425,0.03078581091
426,426,0.042506364119999994
427,427,0.06301807184
428,428,0.06140416428999999
429,429,0.05155326718
430,430,0.03707810039
431,431,0.06159000656000001
432,432,0.01109237342
433,433,0.01072650229
434,434,0.01572452034
435,435,0.01947375204
436,436,0.015371988290000001
437,437,0.02979972005
438,438,0.03534985056
439,439,0.027774956639999997
440,440,0.059756368049999994
441,441,0.06067349182
442,442,0.03553466181000001
443,443,0.030698864960000002
444,444,0.04294542675
445,445,0.012457722099999999
446,446,0.01429108964
447,447,0.018017940780000002
448,448,0.03514005058
449,449,0.016788135449999998
450,450,0.015111680530000001
451,451,0.01867003824
452,452,0.007922443853
453,453,0.01097874419
454,454,0.06079728779
455,455,0.03194811434
