,1,2,3,4,5,6,7,8
0,2500.0,98.47532176,76.18981042,85.39485443,174.6651322,0.002026395078,1.3714391080000001,
1,5000.0,101.5615734,73.10355803,85.22060589,174.6651314,0.002034270744,1.01597093,
2,7500.0,82.59784355,92.06728805,84.96719119,174.6651316,0.002178787271,1.438102746,
3,10000.0,85.11536882,89.54976339,85.18109969,174.6651322,0.002390063087,1.4870431590000002,
4,12500.0,87.35332338,87.31180925,85.13451567,174.6651326,0.002253125532,1.4751465369999999,
5,15000.0,92.9800825,81.68504966,84.60301961,174.6651322,0.00198494156,0.952308995,
6,17500.0,87.57077241,87.09435855,85.59746464,174.665131,0.002117178199,1.090643571,
7,20000.0,92.60336132,82.06176914,85.39333375,174.6651305,0.0020655266560000002,1.206996,
8,22500.0,75.76881915,98.89631227,85.19662896,174.6651314,0.002278384154,1.609098525,
9,25000.0,87.83764118,86.82749031,85.03146269999999,174.6651315,0.002234986892,1.3651745430000002,
10,27500.0,100.9996045,73.66552638,85.23769609,174.6651309,0.0022025666930000003,1.075717337,
11,30000.0,89.79085228,84.87427773,84.57771269,174.66513,0.00237896958,1.344134652,
12,32500.0,94.01532457,80.64980637,85.37682438,174.6651309,0.002113411539,1.008759468,
13,35000.0,91.67422189,82.99090919,84.99552693,174.6651311,0.0024493450359999998,1.4339340930000002,
14,37500.0,115.21746850000001,59.44766172,85.49352848,174.6651302,0.002017340869,1.047589437,
15,40000.0,70.80896159999999,103.8561683,84.85479328,174.6651299,0.002479016691,1.248942692,
16,42500.0,84.51923995,90.14589143,84.87413484,174.6651314,0.002061427343,1.025995638,
17,45000.0,89.7788966,84.88623329,85.17852587,174.6651299,0.002369300004,1.028305492,
18,47499.99999,89.62689095,85.03823981,85.0327587,174.66513080000001,0.002254798952,1.1837072290000001,
19,49999.99999,91.76290300000001,82.90222694,84.96495107,174.6651299,0.002230221711,0.9948020615000001,
20,52499.99999,105.1566128,69.50851831,85.40450116,174.6651311,0.002317919076,1.171779619,
21,54999.99999,97.14996749,77.51516215,84.73402436,174.66512959999997,0.002462767569,1.318386866,
22,57499.99999,96.96761561,77.69751514,85.21588477,174.6651307,0.002161938846,1.251805167,
23,59999.99999,82.31600489,92.3491253,85.31545792,174.6651302,0.002312733892,1.481595,
